"GEO_ID","NAME","S1602_C01_001E","S1602_C01_001M","S1602_C01_002E","S1602_C01_002M","S1602_C01_003E","S1602_C01_003M","S1602_C01_004E","S1602_C01_004M","S1602_C01_005E","S1602_C01_005M","S1602_C02_001E","S1602_C02_001M","S1602_C02_002E","S1602_C02_002M","S1602_C02_003E","S1602_C02_003M","S1602_C02_004E","S1602_C02_004M","S1602_C02_005E","S1602_C02_005M","S1602_C03_001E","S1602_C03_001M","S1602_C03_002E","S1602_C03_002M","S1602_C03_003E","S1602_C03_003M","S1602_C03_004E","S1602_C03_004M","S1602_C03_005E","S1602_C03_005M","S1602_C04_001E","S1602_C04_001M","S1602_C04_002E","S1602_C04_002M","S1602_C04_003E","S1602_C04_003M","S1602_C04_004E","S1602_C04_004M","S1602_C04_005E","S1602_C04_005M"
"id","Geographic Area Name","Estimate!!Total!!All households","Margin of Error!!Total!!All households","Estimate!!Total!!All households!!Households speaking --!!Spanish","Margin of Error!!Total!!All households!!Households speaking --!!Spanish","Estimate!!Total!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Total!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Total!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Total!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Total!!All households!!Households speaking --!!Other languages","Margin of Error!!Total!!All households!!Households speaking --!!Other languages","Estimate!!Percent!!All households","Margin of Error!!Percent!!All households","Estimate!!Percent!!All households!!Households speaking --!!Spanish","Margin of Error!!Percent!!All households!!Households speaking --!!Spanish","Estimate!!Percent!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Percent!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Percent!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Percent!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Percent!!All households!!Households speaking --!!Other languages","Margin of Error!!Percent!!All households!!Households speaking --!!Other languages","Estimate!!Limited English-speaking households!!All households","Margin of Error!!Limited English-speaking households!!All households","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Spanish","Margin of Error!!Limited English-speaking households!!All households!!Households speaking --!!Spanish","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Limited English-speaking households!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Limited English-speaking households!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Other languages","Margin of Error!!Limited English-speaking households!!All households!!Households speaking --!!Other languages","Estimate!!Percent limited English-speaking households!!All households","Margin of Error!!Percent limited English-speaking households!!All households","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Spanish","Margin of Error!!Percent limited English-speaking households!!All households!!Households speaking --!!Spanish","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Percent limited English-speaking households!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Percent limited English-speaking households!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Other languages","Margin of Error!!Percent limited English-speaking households!!All households!!Households speaking --!!Other languages"
"1600000US1778201","Virginia city, Illinois","566","62","0","11","0","11","5","6","0","11","(X)","(X)","0.0","5.2","0.0","5.2","0.9","1.0","0.0","5.2","0","11","0","11","0","11","0","11","0","11","0.0","5.2","-","**","-","**","0.0","100.0","-","**"
"1600000US1778227","Volo village, Illinois","1780","161","117","75","199","119","24","28","18","29","(X)","(X)","6.6","4.2","11.2","6.7","1.3","1.6","1.0","1.6","69","53","0","16","27","33","24","28","18","29","3.9","2.9","0.0","22.4","13.6","17.2","100.0","58.2","100.0","67.2"
"1600000US1778370","Wadsworth village, Illinois","1442","143","62","58","82","63","0","11","0","11","(X)","(X)","4.3","4.0","5.7","4.3","0.0","2.1","0.0","2.1","15","25","0","11","15","25","0","11","0","11","1.0","1.7","0.0","36.0","18.3","28.6","-","**","-","**"
"1600000US1778383","Waggoner village, Illinois","80","26","0","11","2","3","0","11","0","11","(X)","(X)","0.0","30.3","2.5","3.5","0.0","30.3","0.0","30.3","0","11","0","11","0","11","0","11","0","11","0.0","30.3","-","**","0.0","100.0","-","**","-","**"
"1600000US1778526","Walnut village, Illinois","550","72","0","11","12","14","0","11","0","11","(X)","(X)","0.0","5.3","2.2","2.5","0.0","5.3","0.0","5.3","0","11","0","11","0","11","0","11","0","11","0.0","5.3","-","**","0.0","82.3","-","**","-","**"
"1600000US1778604","Walnut Hill village, Illinois","46","21","1","2","0","11","0","11","0","11","(X)","(X)","2.2","4.3","0.0","42.0","0.0","42.0","0.0","42.0","0","11","0","11","0","11","0","11","0","11","0.0","42.0","0.0","100.0","-","**","-","**","-","**"
"1600000US1778656","Walshville village, Illinois","50","38","0","11","0","11","0","11","0","11","(X)","(X)","0.0","40.3","0.0","40.3","0.0","40.3","0.0","40.3","0","11","0","11","0","11","0","11","0","11","0.0","40.3","-","**","-","**","-","**","-","**"
"1600000US1778708","Waltonville village, Illinois","174","26","1","2","2","4","0","11","0","11","(X)","(X)","0.6","1.1","1.1","2.1","0.0","15.8","0.0","15.8","1","3","0","11","1","3","0","11","0","11","0.6","1.5","0.0","100.0","50.0","50.0","-","**","-","**"
"1600000US1778721","Wamac city, Illinois","492","78","57","52","6","10","0","11","0","11","(X)","(X)","11.6","9.6","1.2","2.0","0.0","5.9","0.0","5.9","29","42","29","42","0","11","0","11","0","11","5.9","8.1","50.9","50.9","0.0","100.0","-","**","-","**"
"1600000US1778773","Wapella village, Illinois","230","45","4","4","0","11","0","11","0","11","(X)","(X)","1.7","1.9","0.0","12.2","0.0","12.2","0.0","12.2","1","2","1","2","0","11","0","11","0","11","0.4","1.1","25.0","68.9","-","**","-","**","-","**"
"1600000US1778851","Warren village, Illinois","585","55","6","6","8","10","0","11","0","11","(X)","(X)","1.0","1.0","1.4","1.6","0.0","5.0","0.0","5.0","9","9","3","4","6","8","0","11","0","11","1.5","1.6","50.0","50.0","75.0","58.0","-","**","-","**"
"1600000US1778916","Warrensburg village, Illinois","509","66","4","7","0","11","0","11","0","11","(X)","(X)","0.8","1.5","0.0","5.7","0.0","5.7","0.0","5.7","0","11","0","11","0","11","0","11","0","11","0.0","5.7","0.0","100.0","-","**","-","**","-","**"
"1600000US1778929","Warrenville city, Illinois","4931","239","534","135","206","74","179","82","0","18","(X)","(X)","10.8","2.8","4.2","1.5","3.6","1.6","0.0","0.6","94","58","39","46","30","30","25","23","0","18","1.9","1.2","7.3","8.1","14.6","12.9","14.0","13.9","-","**"
"1600000US1778942","Warsaw city, Illinois","678","66","0","11","6","6","0","11","4","6","(X)","(X)","0.0","4.3","0.9","0.9","0.0","4.3","0.6","0.8","0","11","0","11","0","11","0","11","0","11","0.0","4.3","-","**","0.0","100.0","-","**","0.0","100.0"
"1600000US1779007","Washburn village, Illinois","450","62","3","4","0","11","0","11","0","11","(X)","(X)","0.7","0.9","0.0","6.4","0.0","6.4","0.0","6.4","0","11","0","11","0","11","0","11","0","11","0.0","6.4","0.0","100.0","-","**","-","**","-","**"
"1600000US1779033","Washington city, Illinois","6589","283","166","111","39","44","85","57","0","18","(X)","(X)","2.5","1.7","0.6","0.7","1.3","0.9","0.0","0.5","31","39","8","13","23","36","0","18","0","18","0.5","0.6","4.8","8.5","59.0","57.0","0.0","28.9","-","**"
"1600000US1779085","Washington Park village, Illinois","1501","242","83","68","0","11","0","11","11","16","(X)","(X)","5.5","4.6","0.0","2.0","0.0","2.0","0.7","1.1","0","11","0","11","0","11","0","11","0","11","0.0","2.0","0.0","29.5","-","**","-","**","0.0","85.9"
"1600000US1779124","Wataga village, Illinois","357","50","3","7","0","11","3","5","0","11","(X)","(X)","0.8","1.9","0.0","8.1","0.8","1.3","0.0","8.1","0","11","0","11","0","11","0","11","0","11","0.0","8.1","0.0","100.0","-","**","0.0","100.0","-","**"
"1600000US1779150","Waterloo city, Illinois","4302","175","8","13","101","65","50","66","16","27","(X)","(X)","0.2","0.3","2.3","1.5","1.2","1.5","0.4","0.6","50","66","0","18","0","18","50","66","0","18","1.2","1.5","0.0","100.0","0.0","25.3","100.0","40.3","0.0","71.2"
"1600000US1779163","Waterman village, Illinois","524","60","24","18","3","6","0","11","0","11","(X)","(X)","4.6","3.4","0.6","1.1","0.0","5.6","0.0","5.6","5","7","5","7","0","11","0","11","0","11","1.0","1.3","20.8","28.1","0.0","100.0","-","**","-","**"
"1600000US1779228","Watseka city, Illinois","2363","136","39","33","33","37","6","9","0","11","(X)","(X)","1.7","1.4","1.4","1.5","0.3","0.4","0.0","1.3","20","25","20","25","0","11","0","11","0","11","0.8","1.1","51.3","49.0","0.0","49.6","0.0","100.0","-","**"
"1600000US1779241","Watson village, Illinois","297","45","0","11","0","11","0","11","0","11","(X)","(X)","0.0","9.6","0.0","9.6","0.0","9.6","0.0","9.6","0","11","0","11","0","11","0","11","0","11","0.0","9.6","-","**","-","**","-","**","-","**"
"1600000US1779267","Wauconda village, Illinois","5283","290","844","163","392","134","53","46","0","18","(X)","(X)","16.0","3.1","7.4","2.5","1.0","0.9","0.0","0.6","173","109","92","81","63","48","18","29","0","18","3.3","2.0","10.9","9.5","16.1","11.9","34.0","43.0","-","**"
"1600000US1779293","Waukegan city, Illinois","29441","657","12582","466","830","184","1182","225","156","81","(X)","(X)","42.7","1.7","2.8","0.6","4.0","0.7","0.5","0.3","3547","328","3160","329","129","83","205","73","53","48","12.0","1.2","25.1","2.5","15.5","9.6","17.3","6.6","34.0","22.3"
"1600000US1779358","Waverly city, Illinois","536","68","6","9","3","5","0","11","0","11","(X)","(X)","1.1","1.7","0.6","1.0","0.0","5.4","0.0","5.4","0","11","0","11","0","11","0","11","0","11","0.0","5.4","0.0","100.0","0.0","100.0","-","**","-","**"
"1600000US1779397","Wayne village, Illinois","893","105","28","19","128","45","5","7","5","8","(X)","(X)","3.1","2.1","14.3","4.9","0.6","0.8","0.6","0.9","12","14","0","11","12","14","0","11","0","11","1.3","1.6","0.0","53.8","9.4","11.5","0.0","100.0","0.0","100.0"
"1600000US1779436","Wayne City village, Illinois","408","63","2","5","16","20","0","11","0","11","(X)","(X)","0.5","1.2","3.9","4.6","0.0","7.1","0.0","7.1","16","20","0","11","16","20","0","11","0","11","3.9","4.6","0.0","100.0","100.0","71.2","-","**","-","**"
"1600000US1779449","Waynesville village, Illinois","165","33","0","11","0","11","0","11","0","11","(X)","(X)","0.0","16.6","0.0","16.6","0.0","16.6","0.0","16.6","0","11","0","11","0","11","0","11","0","11","0.0","16.6","-","**","-","**","-","**","-","**"
"1600000US1779683","Weldon village, Illinois","189","39","1","2","0","11","2","3","0","11","(X)","(X)","0.5","1.1","0.0","14.6","1.1","1.4","0.0","14.6","0","11","0","11","0","11","0","11","0","11","0.0","14.6","0.0","100.0","-","**","0.0","100.0","-","**"
"1600000US1779735","Wellington village, Illinois","109","25","10","10","0","11","0","11","0","11","(X)","(X)","9.2","8.9","0.0","23.7","0.0","23.7","0.0","23.7","0","11","0","11","0","11","0","11","0","11","0.0","23.7","0.0","90.1","-","**","-","**","-","**"
"1600000US1779813","Wenona city, Illinois","476","76","16","11","2","3","0","11","4","7","(X)","(X)","3.4","2.4","0.4","0.7","0.0","6.1","0.8","1.4","8","8","8","8","0","11","0","11","0","11","1.7","1.7","50.0","38.9","0.0","100.0","-","**","0.0","100.0"
"1600000US1779826","Wenonah village, Illinois","13","12","0","11","0","11","0","11","0","11","(X)","(X)","0.0","79.0","0.0","79.0","0.0","79.0","0.0","79.0","0","11","0","11","0","11","0","11","0","11","0.0","79.0","-","**","-","**","-","**","-","**"
"1600000US1780008","West Brooklyn village, Illinois","58","24","0","11","0","11","0","11","0","11","(X)","(X)","0.0","37.4","0.0","37.4","0.0","37.4","0.0","37.4","0","11","0","11","0","11","0","11","0","11","0.0","37.4","-","**","-","**","-","**","-","**"
"1600000US1780047","Westchester village, Illinois","6478","202","882","141","409","131","239","86","70","54","(X)","(X)","13.6","2.2","6.3","2.0","3.7","1.3","1.1","0.8","165","85","72","58","83","63","10","12","0","18","2.5","1.3","8.2","6.0","20.3","12.7","4.2","5.0","0.0","33.3"
"1600000US1780060","West Chicago city, Illinois","7497","335","3059","199","533","123","321","107","43","41","(X)","(X)","40.8","2.5","7.1","1.7","4.3","1.4","0.6","0.6","851","215","789","215","36","47","26","30","0","21","11.4","2.8","25.8","6.5","6.8","8.7","8.1","9.4","0.0","43.5"
"1600000US1780073","West City village, Illinois","275","47","15","15","2","5","0","11","0","11","(X)","(X)","5.5","5.4","0.7","1.9","0.0","10.3","0.0","10.3","0","11","0","11","0","11","0","11","0","11","0.0","10.3","0.0","73.6","0.0","100.0","-","**","-","**"
"1600000US1780125","West Dundee village, Illinois","3114","164","108","56","250","101","103","63","0","16","(X)","(X)","3.5","1.8","8.0","3.3","3.3","2.0","0.0","1.0","14","24","0","16","0","16","14","24","0","16","0.4","0.8","0.0","23.9","0.0","11.3","13.6","22.2","-","**"
"1600000US1780242","Western Springs village, Illinois","4331","151","190","75","288","117","39","28","14","15","(X)","(X)","4.4","1.8","6.6","2.7","0.9","0.6","0.3","0.3","20","19","5","7","15","17","0","18","0","18","0.5","0.4","2.6","3.9","5.2","6.2","0.0","45.6","0.0","76.1"
"1600000US1780255","Westervelt CDP, Illinois","14","12","0","11","0","11","0","11","0","11","(X)","(X)","0.0","76.1","0.0","76.1","0.0","76.1","0.0","76.1","0","11","0","11","0","11","0","11","0","11","0.0","76.1","-","**","-","**","-","**","-","**"
"1600000US1780281","Westfield village, Illinois","299","47","2","6","0","11","0","11","0","11","(X)","(X)","0.7","1.9","0.0","9.5","0.0","9.5","0.0","9.5","0","11","0","11","0","11","0","11","0","11","0.0","9.5","0.0","100.0","-","**","-","**","-","**"
"1600000US1780333","West Frankfort city, Illinois","3419","180","11","17","0","16","43","39","0","16","(X)","(X)","0.3","0.5","0.0","0.9","1.3","1.1","0.0","0.9","8","11","0","16","0","16","8","11","0","16","0.2","0.3","0.0","85.9","-","**","18.6","29.9","-","**"
"1600000US1780645","Westmont village, Illinois","10743","385","995","213","1069","201","971","146","98","65","(X)","(X)","9.3","2.1","10.0","1.8","9.0","1.3","0.9","0.6","808","203","302","150","175","103","316","79","15","27","7.5","1.9","30.4","12.4","16.4","8.5","32.5","7.0","15.3","27.6"
"1600000US1780736","West Peoria city, Illinois","1973","204","42","49","20","33","0","11","0","11","(X)","(X)","2.1","2.4","1.0","1.7","0.0","1.5","0.0","1.5","0","11","0","11","0","11","0","11","0","11","0.0","1.5","0.0","44.0","0.0","63.7","-","**","-","**"
"1600000US1780762","West Point village, Illinois","66","21","1","2","2","4","0","11","0","11","(X)","(X)","1.5","3.9","3.0","6.6","0.0","34.6","0.0","34.6","0","11","0","11","0","11","0","11","0","11","0.0","34.6","0.0","100.0","0.0","100.0","-","**","-","**"
"1600000US1780853","West Salem village, Illinois","357","41","23","20","8","6","2","3","0","11","(X)","(X)","6.4","5.4","2.2","1.8","0.6","0.8","0.0","8.1","7","11","7","11","0","11","0","11","0","11","2.0","2.9","30.4","43.2","0.0","100.0","0.0","100.0","-","**"
"1600000US1780879","West Union CDP, Illinois","141","53","0","11","0","11","0","11","0","11","(X)","(X)","0.0","19.0","0.0","19.0","0.0","19.0","0.0","19.0","0","11","0","11","0","11","0","11","0","11","0.0","19.0","-","**","-","**","-","**","-","**"
"1600000US1780931","Westville village, Illinois","1257","126","18","18","9","11","8","12","0","11","(X)","(X)","1.4","1.4","0.7","0.9","0.6","0.9","0.0","2.4","0","11","0","11","0","11","0","11","0","11","0.0","2.4","0.0","67.2","0.0","95.0","0.0","100.0","-","**"
"1600000US1780957","West York CDP, Illinois","46","32","0","11","0","11","0","11","0","11","(X)","(X)","0.0","42.0","0.0","42.0","0.0","42.0","0.0","42.0","0","11","0","11","0","11","0","11","0","11","0.0","42.0","-","**","-","**","-","**","-","**"
"1600000US1781048","Wheaton city, Illinois","19174","370","862","173","1143","183","712","134","407","141","(X)","(X)","4.5","0.9","6.0","0.9","3.7","0.7","2.1","0.7","588","170","18","19","171","66","284","111","115","110","3.1","0.9","2.1","2.2","15.0","5.5","39.9","12.4","28.3","23.4"
"1600000US1781074","Wheeler village, Illinois","62","20","2","3","0","11","0","11","0","11","(X)","(X)","3.2","5.3","0.0","36.0","0.0","36.0","0.0","36.0","0","11","0","11","0","11","0","11","0","11","0.0","36.0","0.0","100.0","-","**","-","**","-","**"
"1600000US1781087","Wheeling village, Illinois","14441","430","3105","258","3604","374","1688","252","124","65","(X)","(X)","21.5","1.9","25.0","2.5","11.7","1.7","0.9","0.5","2194","300","656","162","1189","250","338","113","11","18","15.2","2.0","21.1","4.5","33.0","5.7","20.0","6.1","8.9","14.5"
"1600000US1781165","Whiteash CDP, Illinois","57","32","2","3","0","11","0","11","0","11","(X)","(X)","3.5","6.8","0.0","37.7","0.0","37.7","0.0","37.7","0","11","0","11","0","11","0","11","0","11","0.0","37.7","0.0","100.0","-","**","-","**","-","**"
"1600000US1781191","White City village, Illinois","103","28","2","3","2","5","0","11","0","11","(X)","(X)","1.9","3.2","1.9","4.9","0.0","24.9","0.0","24.9","0","11","0","11","0","11","0","11","0","11","0.0","24.9","0.0","100.0","0.0","100.0","-","**","-","**"
"1600000US1781256","White Hall city, Illinois","991","115","7","10","5","9","0","11","0","11","(X)","(X)","0.7","1.0","0.5","0.9","0.0","3.0","0.0","3.0","7","10","7","10","0","11","0","11","0","11","0.7","1.0","100.0","100.0","0.0","100.0","-","**","-","**"
"1600000US1781295","White Heath CDP, Illinois","81","37","0","11","0","11","0","11","0","11","(X)","(X)","0.0","30.0","0.0","30.0","0.0","30.0","0.0","30.0","0","11","0","11","0","11","0","11","0","11","0.0","30.0","-","**","-","**","-","**","-","**"
"1600000US1781802","Williamsfield village, Illinois","234","37","0","11","0","11","0","11","0","11","(X)","(X)","0.0","12.0","0.0","12.0","0.0","12.0","0.0","12.0","0","11","0","11","0","11","0","11","0","11","0.0","12.0","-","**","-","**","-","**","-","**"
"1600000US1781815","Williamson village, Illinois","85","27","2","3","2","4","2","3","0","11","(X)","(X)","2.4","4.1","2.4","4.9","2.4","3.3","0.0","28.9","2","3","0","11","0","11","2","3","0","11","2.4","3.3","0.0","100.0","0.0","100.0","100.0","100.0","-","**"
"1600000US1781854","Williamsville village, Illinois","553","94","10","12","0","11","0","11","0","11","(X)","(X)","1.8","2.0","0.0","5.3","0.0","5.3","0.0","5.3","0","11","0","11","0","11","0","11","0","11","0.0","5.3","0.0","90.1","-","**","-","**","-","**"
"1600000US1781867","Willisville village, Illinois","237","47","0","11","9","9","0","11","0","11","(X)","(X)","0.0","11.9","3.8","3.6","0.0","11.9","0.0","11.9","0","11","0","11","0","11","0","11","0","11","0.0","11.9","-","**","0.0","95.0","-","**","-","**"
"1600000US1781919","Willowbrook village, Illinois","3977","199","118","63","644","122","329","92","164","114","(X)","(X)","3.0","1.6","16.2","3.2","8.3","2.3","4.1","2.9","95","54","12","20","40","37","43","42","0","16","2.4","1.4","10.2","16.7","6.2","5.9","13.1","12.6","0.0","16.6"
"1600000US1781938","Willowbrook CDP, Illinois","691","75","32","31","13","20","0","11","0","11","(X)","(X)","4.6","4.5","1.9","2.8","0.0","4.2","0.0","4.2","0","11","0","11","0","11","0","11","0","11","0.0","4.2","0.0","50.4","0.0","79.0","-","**","-","**"
"1600000US1782010","Willow Hill village, Illinois","73","23","0","11","0","11","0","11","0","11","(X)","(X)","0.0","32.3","0.0","32.3","0.0","32.3","0.0","32.3","0","11","0","11","0","11","0","11","0","11","0.0","32.3","-","**","-","**","-","**","-","**"
"1600000US1782049","Willow Springs village, Illinois","2211","161","160","68","278","100","57","46","16","25","(X)","(X)","7.2","3.0","12.6","4.5","2.6","2.1","0.7","1.1","71","53","33","40","27","25","11","17","0","16","3.2","2.4","20.6","20.1","9.7","9.5","19.3","31.6","0.0","71.2"
"1600000US1782075","Wilmette village, Illinois","9717","176","333","115","1061","165","808","105","104","50","(X)","(X)","3.4","1.2","10.9","1.8","8.3","1.1","1.1","0.5","310","86","9","14","125","52","176","66","0","21","3.2","0.9","2.7","4.2","11.8","4.8","21.8","7.0","0.0","24.7"
"1600000US1782088","Wilmington village, Illinois","45","18","1","2","0","11","0","11","0","11","(X)","(X)","2.2","4.7","0.0","42.5","0.0","42.5","0.0","42.5","0","11","0","11","0","11","0","11","0","11","0.0","42.5","0.0","100.0","-","**","-","**","-","**"
"1600000US1782101","Wilmington city, Illinois","2315","144","104","65","19","18","7","11","0","16","(X)","(X)","4.5","2.8","0.8","0.8","0.3","0.5","0.0","1.3","0","16","0","16","0","16","0","16","0","16","0.0","1.3","0.0","24.7","0.0","65.4","0.0","100.0","-","**"
"1600000US1782218","Wilsonville village, Illinois","281","58","2","5","0","11","0","11","0","11","(X)","(X)","0.7","1.8","0.0","10.1","0.0","10.1","0.0","10.1","0","11","0","11","0","11","0","11","0","11","0.0","10.1","0.0","100.0","-","**","-","**","-","**"
"1600000US1782270","Winchester city, Illinois","698","72","8","9","7","6","0","11","0","11","(X)","(X)","1.1","1.2","1.0","0.9","0.0","4.2","0.0","4.2","0","11","0","11","0","11","0","11","0","11","0.0","4.2","0.0","100.0","0.0","100.0","-","**","-","**"
"1600000US1782309","Windsor village, Illinois","335","51","0","11","0","11","1","2","0","11","(X)","(X)","0.0","8.6","0.0","8.6","0.3","0.6","0.0","8.6","0","11","0","11","0","11","0","11","0","11","0.0","8.6","-","**","-","**","0.0","100.0","-","**"
"1600000US1782322","Windsor city, Illinois","481","75","0","11","3","6","0","11","0","11","(X)","(X)","0.0","6.0","0.6","1.2","0.0","6.0","0.0","6.0","0","11","0","11","0","11","0","11","0","11","0.0","6.0","-","**","0.0","100.0","-","**","-","**"
"1600000US1782400","Winfield village, Illinois","3946","160","127","67","239","77","112","53","0","16","(X)","(X)","3.2","1.7","6.1","2.0","2.8","1.3","0.0","0.8","59","44","10","16","19","20","30","34","0","16","1.5","1.1","7.9","13.8","7.9","8.6","26.8","25.8","-","**"
"1600000US1782491","Winnebago village, Illinois","1295","131","4","7","19","18","0","11","5","8","(X)","(X)","0.3","0.5","1.5","1.4","0.0","2.3","0.4","0.6","0","11","0","11","0","11","0","11","0","11","0.0","2.3","0.0","100.0","0.0","65.4","-","**","0.0","100.0"
"1600000US1782530","Winnetka village, Illinois","4107","135","148","62","314","97","133","57","48","53","(X)","(X)","3.6","1.5","7.6","2.4","3.2","1.4","1.2","1.3","10","15","0","18","0","18","10","15","0","18","0.2","0.4","0.0","18.2","0.0","9.1","7.5","11.7","0.0","41.1"
"1600000US1782543","Winslow village, Illinois","162","31","6","6","0","11","0","11","0","11","(X)","(X)","3.7","3.9","0.0","16.8","0.0","16.8","0.0","16.8","4","6","4","6","0","11","0","11","0","11","2.5","3.5","66.7","55.7","-","**","-","**","-","**"
"1600000US1782686","Winthrop Harbor village, Illinois","2530","130","91","51","110","58","17","19","0","16","(X)","(X)","3.6","2.0","4.3","2.3","0.7","0.7","0.0","1.2","11","19","11","19","0","16","0","16","0","16","0.4","0.7","12.1","18.6","0.0","23.6","0.0","69.1","-","**"
"1600000US1782725","Witt city, Illinois","355","63","0","11","0","11","0","11","0","11","(X)","(X)","0.0","8.1","0.0","8.1","0.0","8.1","0.0","8.1","0","11","0","11","0","11","0","11","0","11","0.0","8.1","-","**","-","**","-","**","-","**"
"1600000US1782855","Wonder Lake village, Illinois","1735","199","120","87","38","37","37","40","0","11","(X)","(X)","6.9","5.0","2.2","2.1","2.1","2.4","0.0","1.7","0","11","0","11","0","11","0","11","0","11","0.0","1.7","0.0","21.9","0.0","46.2","0.0","46.8","-","**"
"1600000US1782985","Wood Dale city, Illinois","5056","219","699","144","1031","199","86","50","61","54","(X)","(X)","13.8","3.0","20.4","3.9","1.7","1.0","1.2","1.1","516","161","208","104","276","128","20","22","12","19","10.2","3.2","29.8","12.5","26.8","10.1","23.3","23.9","19.7","33.5"
"1600000US1783063","Woodhull village, Illinois","330","40","2","5","0","11","0","11","0","11","(X)","(X)","0.6","1.5","0.0","8.7","0.0","8.7","0.0","8.7","0","11","0","11","0","11","0","11","0","11","0.0","8.7","0.0","100.0","-","**","-","**","-","**"
"1600000US1783102","Woodland village, Illinois","99","22","0","11","1","2","0","11","0","11","(X)","(X)","0.0","25.7","1.0","2.1","0.0","25.7","0.0","25.7","0","11","0","11","0","11","0","11","0","11","0.0","25.7","-","**","0.0","100.0","-","**","-","**"
"1600000US1783206","Woodlawn village, Illinois","237","37","3","4","2","3","0","11","0","11","(X)","(X)","1.3","1.7","0.8","1.2","0.0","11.9","0.0","11.9","0","11","0","11","0","11","0","11","0","11","0.0","11.9","0.0","100.0","0.0","100.0","-","**","-","**"
